Link,Car Name,Price,City,Registered In,Mileage,Fuel Type,Engine,Transmission
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Suzuki Swift  2012 DLX 1.3 for Sale7.4/10,PKR 21lacs,Lahore,2012,"103,299 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Honda Civic Reborn 2007 MXST (Hybrid) for Sale,PKR 27.85lacs,Islamabad,2007,"120,000 km",Hybrid,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Suzuki Swift  2018 DLX Automatic 1.3 Navigation for Sale6.8/10,PKR 26lacs,Karachi,2018,"130,134 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Nissan Kicks  2020 XV Premium for Sale,PKR 67.2lacs,Karachi,2020,"92,600 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Toyota Corolla  2017 XLi VVTi for Sale6.5/10,PKR 38lacs,Karachi,2017,"72,591 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Toyota Belta  2005 X S Package 1.3 for Sale,PKR 22lacs,Karachi,2005,"106,600 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Toyota Corolla  2013 GLi 1.3 VVTi for Sale,PKR 27.3lacs,Islamabad,2013,"150,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Honda City  2016 1.3 i-VTEC for Sale,PKR 26.75lacs,Karachi,2016,"57,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Suzuki Swift  2017 DLX Automatic 1.3 Navigation for Sale,PKR 27.5lacs,Islamabad,2017,"85,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Toyota Vitz  2005  for Sale,PKR 17.85lacs,Lahore,2005,"190,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Toyota Corolla  2020 GLi Automatic 1.3 VVTi for Sale,PKR 47.5lacs,Islamabad,2020,"90,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Honda City 5th (GM2) Generation 2011 1.3 i-VTEC Prosmatec for Sale,PKR 29.75lacs,Islamabad,2011,"180,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Honda City  2018 1.3 i-VTEC Prosmatec for Sale,PKR 38.25lacs,Lahore,2018,"67,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Honda City 5th (GM2) Generation 2012 Aspire Prosmatec 1.3 i-VTEC for Sale,PKR 24.1lacs,Islamabad,2012,"45,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Toyota Corolla  2016 XLi VVTi for Sale,PKR 33.75lacs,Karachi,2016,"82,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Honda City 5th (GM2) Generation 2018 1.3 i-VTEC for Sale,PKR 36.45lacs,Islamabad,2018,"70,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Toyota Corolla  2009 XLi VVTi for Sale,PKR 20.5lacs,Karachi,2009,"105,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 42.75lacs,Islamabad,2017,"96,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Suzuki Swift  2012 DX 1.3 for Sale,PKR 22.6lacs,Islamabad,2012,"86,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Toyota Yaris Sedan  2022 GLI MT 1.3 for Sale,PKR 37.15lacs,Islamabad,2022,"58,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Suzuki Margalla  1998 GL Plus for Sale,PKR 7.2lacs,Karachi,1998,"100,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Honda City 5th (GM2) Generation 2017 1.3 i-VTEC Prosmatec for Sale,PKR 34lacs,Lahore,2017,"150,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 27.5lacs,Islamabad,2010,"178,367 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Honda City 5th (GM2) Generation 2017 1.3 i-VTEC for Sale,PKR 34.5lacs,Islamabad,2017,"122,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Honda City  2007 i-DSI for Sale,PKR 20.75lacs,Islamabad,2007,"100,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Toyota Corolla  2017 XLi VVTi for Sale,PKR 36.8lacs,Karachi,2017,"58,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Honda City 5th (GM2) Generation 2012 1.3 i-VTEC for Sale,PKR 25.95lacs,Islamabad,2012,"151,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Toyota Corolla  2016 GLi 1.3 VVTi for Sale,PKR 34.25lacs,Karachi,2016,"95,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Toyota Corolla  2020 GLi Automatic 1.3 VVTi for Sale,PKR 52lacs,Lahore,2020,"81,500 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=4,Toyota Corolla  2012 GLi 1.3 VVTi for Sale,PKR 26.8lacs,Lahore,2012,"100,001 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Honda City 5th (GM2) Generation 2014 1.3 i-VTEC for Sale8.1/10,PKR 29.5lacs,Islamabad,2014,"167,421 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Suzuki Baleno  2005 JXR for Sale5.6/10,PKR 9lacs,Karachi,2005,"282,512 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Yaris Sedan  2021 ATIV CVT 1.3 for Sale9.2/10,PKR 44.5lacs,Lahore,2021,"33,714 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Corolla  2012 XLi VVTi for Sale,PKR 27.5lacs,Islamabad,2012,"100,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Suzuki Swift  2015 DLX 1.3 for Sale7.5/10,PKR 22lacs,Islamabad,2015,"136,972 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Corolla  2015 GLi Automatic 1.3 VVTi for Sale6.3/10,PKR 33.5lacs,Karachi,2015,"173,402 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Yaris Sedan  2025 GLI CVT 1.3 for Sale,PKR 50.5lacs,Lahore,2025,19 km,Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Corolla  2016 GLi Automatic 1.3 VVTi for Sale,PKR 45lacs,Lahore,2016,"58,650 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Yaris Sedan  2021 ATIV CVT 1.3 for Sale,PKR 40.5lacs,Karachi,2021,"57,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Honda City 5th (GM2) Generation 2018 1.3 i-VTEC Prosmatec for Sale,PKR 35.5lacs,Karachi,2018,72 km,Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Corolla  2018 GLi Automatic 1.3 VVTi for Sale,PKR 45.75lacs,Islamabad,2018,"205,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Proton Saga  2023 1.3L Ace A/T for Sale,PKR 27.9lacs,Karachi,2023,"18,235 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Corolla  2016 GLi 1.3 VVTi for Sale,PKR 36.9lacs,Islamabad,2016,"86,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Corolla  1986  for Sale,PKR 6.8lacs,Islamabad,1986,"158,000 km",CNG,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Suzuki Margalla  1996 GL for Sale,PKR 6.8lacs,Islamabad,1996,"86,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Honda City 5th (GM2) Generation 2021 1.3 i-VTEC Prosmatec for Sale,PKR 41.5lacs,Lahore,2021,"73,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Honda City 5th (GM2) Generation 2015 Aspire 1.3 i-VTEC for Sale,PKR 31.6lacs,Lahore,2015,"115,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Corolla  2009 XLi VVTi for Sale,PKR 22.75lacs,Karachi,2009,"118,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Corolla  2014 XLi VVTi Limited Edition for Sale,PKR 36.5lacs,Islamabad,2014,"69,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Suzuki Baleno  2005 JXR for Sale,PKR 13.25lacs,Lahore,2005,"90,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Suzuki Baleno  1999  for Sale,PKR 6.8lacs,Karachi,1999,1 km,Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Corolla  2016 GLi Automatic 1.3 VVTi for Sale,PKR 42.35lacs,Islamabad,2016,"115,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Corolla  2020  for Sale,PKR 41lacs,Lahore,2020,"92,500 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Corolla  2015 GLi 1.3 VVTi for Sale4.2/10,PKR 32lacs,Karachi,2015,"131,320 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Corolla  2020 XLi VVTi for Sale,PKR 49.5lacs,Lahore,2020,"18,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Honda City 5th (GM2) Generation 2014  for Sale,PKR 30.5lacs,Lahore,2014,"106,600 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Suzuki Swift  2013 DLX 1.3 for Sale,PKR 20lacs,Lahore,2013,"120,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Probox  2014  for Sale,PKR 39lacs,Karachi,2014,"70,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Corolla  2019 XLi Automatic for Sale,PKR 43.5lacs,Lahore,2019,"53,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Honda City 5th (GM2) Generation 2018 1.3 i-VTEC for Sale,PKR 38lacs,Islamabad,2018,"84,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Honda City  2009 1.3 i-VTEC for Sale,PKR 24.5lacs,Islamabad,2009,"205,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Suzuki Baleno  2005 JXR for Sale,PKR 7.95lacs,Karachi,2005,"96,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Yaris Sedan  2025 AERO CVT 1.3 for Sale,PKR 50.5lacs,Lahore,2025,30 km,Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Nissan Kicks  2020 XV Premium for Sale,PKR 64lacs,Lahore,2020,"97,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Suzuki Margalla  1994 GL for Sale,PKR 3.9lacs,Karachi,1994,"99,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Honda City 5th (GM2) Generation 2019 1.3 i-VTEC Prosmatec for Sale,PKR 37.25lacs,Karachi,2019,"58,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=5,Toyota Corolla  2014 XLi VVTi for Sale,PKR 26.45lacs,Karachi,2014,"88,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Honda City  2000 EXi for Sale,PKR 12.5lacs,Islamabad,2000,"167,860 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Suzuki Swift  2018 DLX 1.3 Navigation  for Sale,PKR 27.7lacs,Islamabad,2018,"160,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Corolla  2014 GLi Limited Edition 1.3 VVTi for Sale,PKR 30.8lacs,Islamabad,2014,"109,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Honda City  2018 1.3 i-VTEC for Sale,PKR 36.5lacs,Islamabad,2018,"104,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Suzuki Liana  2008 RXi for Sale4.9/10,PKR 11.5lacs,Lahore,2008,"269,637 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Honda City  2017 1.3 i-VTEC for Sale,PKR 33.8lacs,Islamabad,2017,"98,300 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Corolla  2016 XLi VVTi for Sale,PKR 34.5lacs,Islamabad,2016,"110,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Honda City 5th (GM2) Generation 2011 1.3 i-VTEC Prosmatec for Sale4.9/10,PKR 31lacs,Islamabad,2011,"167,746 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Honda City  2012 Aspire 1.3 i-VTEC for Sale,PKR 26.3lacs,Islamabad,2012,"118,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Corolla  2011 XLi VVTi for Sale,PKR 27.7lacs,Lahore,2011,"117,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Suzuki Swift  2016 DLX Automatic 1.3 for Sale,PKR 26lacs,Islamabad,2016,"95,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Yaris Sedan  2020 ATIV CVT 1.3 for Sale8/10,PKR 43lacs,Karachi,2020,"56,331 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Corolla  2009 XLi VVTi Limited Edition for Sale,PKR 20.5lacs,Islamabad,2009,"245,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Corolla  2018 GLi 1.3 VVTi Special Edition for Sale,PKR 43lacs,Karachi,2018,"74,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 56lacs,Lahore,2019,"100,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Corolla  2011 GLi 1.3 VVTi for Sale,PKR 22.6lacs,Islamabad,2011,"19,100 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Corolla  2016 GLi 1.3 VVTi for Sale,PKR 37.5lacs,Islamabad,2016,"86,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Nissan Kicks  2020 XV Premium for Sale,PKR 66.5lacs,Lahore,2020,"93,000 km",Hybrid,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Yaris Sedan  2022 ATIV MT 1.3 for Sale,PKR 44lacs,Lahore,2022,"71,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Honda City  2007 i-DSI for Sale,PKR 18.3lacs,Lahore,2007,"188,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Suzuki Swift  2018 DLX 1.3 Navigation  for Sale,PKR 25lacs,Lahore,2018,"82,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Suzuki Swift  2019 DLX Automatic 1.3 Navigation for Sale5.3/10,PKR 25.5lacs,Lahore,2019,"77,092 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Yaris Sedan  2024 ATIV CVT 1.3 for Sale,PKR 56.95lacs,Islamabad,2024,"9,900 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Corolla  2014 XLi VVTi for Sale,PKR 33.45lacs,Islamabad,2014,"96,700 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Corolla 9th (E120) Generation 2006 XLi for Sale,PKR 21.4lacs,Islamabad,2006,11 km,Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Corolla  2015 XLi VVTi for Sale,PKR 31.95lacs,Karachi,2015,"2,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Suzuki Swift  2017 DLX 1.3 Navigation  for Sale,PKR 19.85lacs,Islamabad,2017,"78,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Honda City  2005 i-DSI for Sale,PKR 17.75lacs,Lahore,2005,"10,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Corolla  2016 GLi Automatic 1.3 VVTi for Sale,PKR 41.3lacs,Islamabad,2016,"130,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Suzuki Swift  2018 DLX Automatic 1.3 Navigation for Sale,PKR 27lacs,Karachi,2018,"90,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Honda City  2019 1.3 i-VTEC Prosmatec for Sale,PKR 42.5lacs,Islamabad,2019,"135,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Honda City  2016  for Sale,PKR 34lacs,Islamabad,2016,"101,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Suzuki Swift  2012 DLX 1.3 for Sale7.4/10,PKR 21lacs,Lahore,2012,"103,299 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Suzuki Swift  2016 DLX 1.3 for Sale,PKR 24.85lacs,Lahore,2016,"65,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Toyota Corolla  2012 GLi 1.3 VVTi for Sale,PKR 25.5lacs,Lahore,2012,"210,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Suzuki Swift  2016 DLX 1.3 for Sale,PKR 24.85lacs,Lahore,2016,"65,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=6,Honda City 5th (GM2) Generation 2017 1.3 i-VTEC for Sale,PKR 32.6lacs,Lahore,2017,"147,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=7,Nissan Sunny  2005 EX Saloon 1.3 for Sale,PKR 17.8lacs,Islamabad,2005,"165,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=7,Toyota Corolla 9th (E120) Generation 2006 XLi for Sale4.6/10,PKR 18lacs,Lahore,2006,"188,269 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=7,Honda City 5th (GM2) Generation 2019 1.3 i-VTEC Prosmatec for Sale,PKR 39.75lacs,Lahore,2019,"85,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=7,Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 54.5lacs,Islamabad,2019,"52,000 km",Petrol,1300 cc,Automatic
